id,body,label
261,"Dan, I see you work @GM . I know things are different there as with all other car companies but what @elonmusk and $TSLA are doing is reinventing car manufacturing. It has not changed since Toyota changed decades ago. Only a few more month to wait and we shall see who was right.",0
262,$MSFT Translated using Minecraft and,0
263,Add to that the 600 seen in the other parking lot and the higher than usual no of trucks seen loading at Fremont its pretty obvious that Tesla is producing at a higher rate than ever before $TSLA,0
264,WHOA $TSLA @elonmusk says 200k Model 3's WILL BE DELIVERED in 2017!!!,0
265,Theranos movie time! $tsla $tslaq,0
266,$GOOG $SPY $DJIA $QQQ My Father used to tell me of this story of a business guy who gave away free salty peanuts and charged an arm and a leg for drinks. Google just took away the drinks....,0
267,"$TSLA not sure what it will take to actually move it over 320, but everything feeling like a bull trap up here",0
268,"$ALOG   When is the buyout? Citi is working on it,  $powi. $nvda.  $aapl. $msft  $orcl. $amzn. $lfin   $riot.  $gbtc. Who’s buying?",0
269,Nice time to buy $tsla ,0
270,. @elonmusk U r fully aware of the subpar full reroof @Tesla performs. Failure to abide by CBC CRC Roofing Fire WUI Title 24 Structural HVAC Fema & Contractors Law. Tesla is HORRIBLE! Tesla is a NIGHTMARE! Tesla Lies! Day 295 #TeslaDamages$TSLA $TSLAQ @TwitterWomen @TwitterComms,0
271,"Surely, ENRON Elon is committing all kinds of SEC violations in desperate attempts to resolve Tesla $TSLA PONZI SCHEME cash liquidity situation by making all kinds of FAKE promises",0
272,$AMZN forming cup & handle on 1 min chart. drop to 776.6-776.8 neckline area for support. should see a strong move making new HOD.,1
273,$TSLA huge move off that 207 area  ty very much!,0
274,$tsla $tslaq #amiright so many ways.,0
275,"$TSLA - the market is smiling, you know what comes next, break that support and its over. $TSLAQ",0
276,@jimcramer @davidfaber maybe subs left $NFLX b/c $AMZN content has improved and no need for both anymore. 2-day shipping>$NFLX,0
277,"Bill Miller says Amazon will double in three years.  If it keeps a 40x multiple and you add back cash, he's probably right.  The question is does it deserve a 40x multiple? $AMZN",0
278,"$TSLA Yea,sure,100 pts in a month after 100 pts the prev month all perfectly normal. But abnormal has become normal in all facets of society (sjw imbeciles,for ex). Stocks are no exception",0
279,"$TSLA good game, 700 longs at 267Thank you markets , it was obvious musks going to win",0
280,"$TSLA: OMG, shorts, you have been warned. On the other side, this might run into a resistance zone around $300 soon.",0
281,$amzn and $fb are holding back #nasdaq from taking off today. Would have been a another good day just like #dow is having,0
282,"Would be interesting if $AMZN rebounded enough so that it reached the Mid BB (20sma) without ever actually touching it.  would take a big move from there, but always fun to see it happen, confuses everyone...",0
283,$GOOGL 8% off the after hours low from Thursday.,0
284,Getting tired of these people buying when they should be selling and selling when they should be buying and not holding when they should be holding. $SPY  $AMZN  $TSLA and everything else,0
285,@Tony_BATtista @tastytrade im not looking at my screen but I'm assuming this is will grow their market value after what $goog did,0
286,$TSLA a little weak,-1
287,"History tells the opposite.  He was right and Musk started production in 2018 not 17. Or you just see it the other way committing to ""alternative facts"" ? $tsla",0
288,$tsla great $irbt not so great.  Conference calls coming up,0
289,$TSLA Will buy this lower with the goldman manipulators. I learned my lesson with $AMD.,0
290,"S&P 500 new highs, $AAPL calls, $KING earnings crush, $OWW unusual activity, @AngieMiles w @Shrbn: $MGM, $DVN, $RAX",0
291,Guess  $AAPL fixed the FaceTime spyware..(and excluded more non MFi 3rd party accessories) “every update is now an increase in revenue”- Anon.,0
292,Weekend Review VIDEO $SPY $IWM $QQQ $TLT $IBB $AAPL $AMZN $BABA $BIDU $FB $TWTR $FEYE $GILD $GOOGL $IBM $NFLX $TSLA,0
293,I'm not buying a $TSLA that looks like a Mazda either! lol,0
294,"100% believe that $tsla is losing money on their cars, how can’t you see that, solar business is cutthroat & they may not make $ until 2020",0
295,$QQQ Weekly P&F has $283 PT .. will get there after Trade peace ..  QQQ can run  $TQQQ $AAPL $GOOGL $MSFT   Not a good idea to short this mrkt !!,0
296,iPhone X is not creating a super-cycle for $aapl. Can’t wait for the $15-$20 drop at earnings. Pigs get slaughtered.,-1
297,leahanne: $AAPL Apple Inc (AAPL) 117.20 +1.89 (+1.64%),0
298,Fun fact: the $TSLA gigafactory is the world’s largest factory to get dissed by Panasonic.,0
299,im waiting for a good spot to initiate $googl. am not chasing while i try to manage $aaoi crap,0
300,$TSLA shareholders after news production goal failed.,0
301,$TSLA bulls don’t understand this fact,0
302,"In just the last 90 days, $AMZN's 2017 & 2018 EPS consensus have fallen by 21%.",0
303,"No, it won't.Not at.....$50B, or $40B, or $30B, or $20B, or $10B.Book value is < $5B.Real auto makers are spending $300 billion to compete with Tesla, while Tesla is teetering on the brink.Subsidies are expiring.Liabilities are mounting.Nobody is buying Tesla. $tsla $tslaq",0
304,"and we have NOT YET put on this trade...we want to see price go vertical down and continue to monitor the Accumulators for entry.  The lower it goes, the more upside range there will be provided we continue to see the activity we want on the Accumulators. $TSLA  this is a process",0
305,Looks like 26th of April Thursday 2018 will be the big day for the big boys:$MSFT $INTC $GOOG $GOOGL $AMZN #earnings #accounting #magic,0
306,"Tesla is saying L5, not L4.  They've got data proving that autonomy is safer than a human driver.  Autopilot has prevented me from getting into a horrible crash.  You seem like you're short $TSLA",-1
307,$AAPL Opening weekend sales for iPhone in line with expectations at 13 million.,0
308,"68 $SPX ERs today, these notable #stocks report after close: $GOOG $GOOGL $AMZN $BIDU $EXPE $GIMO $N $QGEN $WDC",0
309,SpaceX seen as a factor in Tesla privatization deal $SPACE $TSLA,0
310,$tsla is so utter pathetic. Pure Musk vanity,0
311,#estate asset watch - most active names in stock options trading today - $AAPL $BABA $FB $AMD $BAC $GE $BHGE $C $AMZN $PBR $TSLA $AABA $IBM $NFLX $JD $AMRN $EBAY $MU $WFC $MSFT $BHC $NIO $F $QEP $NLSN $VALE $SQ $NVDA $CZR $T $SBUX $TWTR $CGC $SNAP $CVS $SYMC $CSX $APC $X $BBD,0
312,"$2310 returns on $4500 invested in 9 picks returnof 51% $AAPL $SPY $GOOGL $SLV $GILD $UVXY Join for 30%,40% 50% uppish wks for amt invested.",0
313,$AMZN come on amazon I am counting on you #stocks #fang,0
314,"$TSLA might use $324 as pivot for higher pricing, old resistance now new support, good luck!#OptionPros Alerts ",0
315,"via TheDomino: It's a big deal these days...just ask Facebook, Alphabet, Amazon, Apple, Netflix, Microsoft, etc... $amzn",0
316,We calculated 63-day Expected Return of $TSLA for you: 0.1%,0
317,$COMP $FB $TSLA $TWTR is today the day? Nasdaq 5000 and off to the races we go,0
318,Apple Stock Price: 161.26 #apple $AAPL,0
319,"$AMZNAmazon, Law Enforcement Joining Forces To Turn Your Front Door Into An Integral Part Of The Surveillance State",0
320,Sandro posts his plans on PowerGroupTrades BEFORE he trades.  $aapl.  Another winning plan,0
321,"1/ Polix, thank you for the kind words. Back at that time, I had the pleasure of collaborating with the legendary Montana Skeptic and a cadre of individuals that he had loosely collected as a $TSLA brain trust.",0
322,$TSLA here is the break 1.06% we'll see if it can hold break and push from here,0
323,@do_hk certainly messed up some option plays $TSLA,0
324,#5things from loonies to handbags #CAD #ToysRUs $ac.to $TSLA $KORS,0
325,'My best estimate right now is that approximately two-thirds of shares owned by all current investors would roll over into a private Tesla.' - Elon Musk $TSLA,0
326,$TSLA please some1 tell me what the clowns on fast money said tn,0
327,$spy $qqq $spx $jpm $gs $ms $es_f $nq_f $amzn $tsla $goog $fb $msft $dia $gld $cl_f $wti $uwt $uco $uvxy $tvix $amd $nvda,0
328,$AMZN nice little flush off 630.,0
329,"Count me in with the iOS 10 update trouble camp, had to plug into iTunes for an update or restore. Seems pretty widespread. $AAPL",0
330,Tesla Massive Energy Storage packs are popping up all around the world  $TSLA #Tesla #Energy,0
331,$AAPL Some of Apple's secret sauce.,0
332,$GOOGL pre market on earnings,0
333,$NFLX $AAPL hittin CNBC,0
334,$AMZn and blasted right back over.,0
335,"happy to report that, aside from one last-minute business necessity, i ordered nothing from $AMZN last year",0
336,"It gives them more controlling interest, raises the stock price, increases earnings per share (EPS), and then later they can actually sell the shares back (at a higher price) if they need the money for anything. $AAPL cc: @SJosephBurns",0
337,"Musk isn't lying, it is only a lie if he believes what he says to be untrue.  In his mind, he is being truthful when he stated that by building a tent this year, they are now right on track to build 200k of those cars by the end of last year.    Bullish!   $TSLA",1
338,@elonmusk  follow me or I will have to short 10 shares $TSLA haha,0
339,"@petenajarian Pete, hello brother. I was waiting for your input on $AMZN ... ?  If it were to pullback below $700, is it a buy or no touch?",0
340,$AMZN $WFM Amazon in 2019: Betting Big on Physical Stores?,0
341,"Eat your heart out $LYFT, $JMIA, Jumia Technologies, dubbed the $BABA or $AMZN of Africa, up over 100% from the start of its trading Friday.",0
342,"Never understood investment porn - no purchase means no gains. Nobody can predict pocket Aces, stay level headed folks! #NASDAQ $SPX $NFLX $AAPL $GOOGL",1
343,"Here we Go..... $AMZN taking over the world. Next, they will mint their own Crypto... Got Amazoncoin ? $WFM",0
344,$WDC Swing: Another 50% Win in 2 days. Back to back Wins $TSLA & $WDC.Sold 2/3 size for 50% profit.Holding one call and long shares. P/L: $416 (50%)Did you ever get alerts better than these!!! Only from TW0E.#TW0E #SwingTrading #Options #Alerts #WDC,1
345,"For God's sake, make it stop!!I may get violent if I hear one more person talk or tweet about all the companies or countries $AAPL could buy with its cash hoarde...IF Tim wanted to...But he doesn't want to!! So STFU!!!=^.^=",0
346,"Wow should we be impressed? Will this produce model 3’s generate cash flow, pay unpaid vendors. No too bad  $tsla",0
347,"$AMZN 35 BARS 1498: 45* angle: 1533, 18 bars 1528.70 high: 45* angle: 1510.70, Parrallel Midpoint of the 45* Angles: 1521.85, NOTOUTOFWOODS",0
348,"Why would Tesla choose to push many code revisions to lane switch on highways autonomously, but no code to recognize and alert drivers to STOP signs?A motorcyclist died last week, hit by a model X blowing through a stop sign: $tsla",0
349,"Really sad @InsideEVs has gone full $TSLA PRopaganda subsidiary, hope it's worth it financially.The M3s are sitting for months on parkings in USA and even streets in Norway.The $TSLA delivery is certainly the worst in the industry, late ,postponed, lemons, damaged, wrong car",0
350,I guess $TSLA is waiting for the call to talk about guidance?? None in the release.    $TSLAQ,0
351,"$NFLX and $AAPL, bull market beauty. $SPX 2350-2400 this month as the demand to own assets remains very strong. $SPY $QQQ $GOOG $AMZN $BA",1
352,$GM $TSLA This Jones at Morgan Stanley whom is bought and paid for by Tesla and Uber has no credibility GM is a buy-his TSLA target 400?,0
353,$aapl with a $63 lead over $fb.,0
354,"Another one car crack-up,,, courtesy of the crack pipe king,,,lol,,, $tsla $tslaq",0
355,"Great piece on dental $HSIC and $PDCO!   But it's not just $AMZN ... there is reduced demand for dental services in general, dentists are buying less supplies.   @jimcramer",0
356,"While all agree the U. S. President has the complete power to pardon, why think of that when only crime so far is LEAKS against us.FAKE NEWS",1
357,"Were some several thousand in March, more slipped to April/May or $tsla is in even bigger trouble.",0
358,"Starting $msft 6/21 126c @ 2.46 5 contracts. Playing for bounce off 5/23 lows. Will do 10 cons max , Idon't really like having long exposure in this tape.",0
359,"As a matter of fact, it is Rocket Science.A shout-out to @ElonMusk for keeping the dreams of Space alive for countless millions of people, and for revealing this mindset to untold others, who don’t yet know why.",0
