body,label
"Your average support and resistance lines are rarely ever horizontal and only accurate 20% of the time.  My ""money lines"" are accurate 80% of the time #booyah$AAPL $AMZN $BABA $BIDU $CMG $FB $GOOGL $NVDA $NFLX $IQ $YELP $ROKU $MELI $BKNG $TSLA $WYNN",1
"I don't think $AMZN will get 68.5% increase in sales with this move. Maybe force ppl to Prime, until they raise it.",1
"What part of ""ZERO DOUBT""  doesn't sound like a sure thing!$TSLA",0
Another look at $AMZN,0
$TSLA Batten down the hatches! It's sailing into stormy seas.,-1
$GOOGL could break soon but still consolidating watch that 920 area,1
$TSLA is the 3rd largest weighting in the ETF (EV demand for lithium batteries) the +134% move from its June low is a big piece of this puzzle,1
sohn picks by @chamath 2016: $amzn 2017: $tsla 2018: $box ,1
$TSLA I guess these 2 days were too much of a SUPPLY shock. #Momo looks gone to me. Not expecting much from this for now. #Tesla #TeslaPaintIssues #TeslaModel3 #TeslaServiceIssues #teslamodelX #teslamodelS #teslamodelY,0
bombs away $tsla,0
Halftime #markets.TSX  2.8% - 378 pts.DOW  1.8% - 302 pts.Oil  8.6% - $41.90 pbl.$AAPL sends out 'event' invites for 09/09.,1
$AMZN tagged the 50 dma,1
Apple will reportedly release new iPhone and iPad Air 3 on March 18th  $AAPL,1
$AMZN nHOD - strong retake of 20DMA,0
"Q on @BrianLehrer on whether three members of Public Authorities Control Board can halt $AMZN deal I LIC- obvs. Queens NY Sen. Gianaris & Speaker C. Johnson think it still can, Gov. Cuomo has said it cannot affect subsidies. Gianaris has said it could be brought to court. #BLshow",1
A Preview Of Tesla's Q1 Deliveries $TSLA,1
Is it possible that $crm overpays for acquisitions because it is a giant software roll-up?  Current PE and valuation- $msft has never had such an out of whack PE,-1
$AMZN ...so I’ve been saying that cause I’ve bought and sold actual business in real life and didn’t sit in moms basement talking ST smack,-1
@carlquintanilla @SaraEisen @SquawkStreet $GOOGL is now up 10% from a week ago?,0
"Morgan Stanley actually lowers its 2016 adjusted earnings estimate for $TSLA to $1.28, from $1.40.",1
$AAPL Sep16 95 Put 2.56,1
This is what having never gone through a bear market and being spoon fed ZIRP for 10 years looks like.$TSLA,-1
"Worst case scenario, according to former SEC chair Laura Unger: ""An officer and director ban. The SEC has authority to ban those who are unfit for office. And as a founder and face and personality of Tesla, for better or worse, that would be a pretty onerous sanction."" $TSLA",0
"Took some new positions today:$amzn short $ebay short $crm shortKeeping it relatively tight, but at the same time giving them some room for a potential add. Might post charts later this wknd. I’m still on holiday, and won’t be back before January 2nd, hence the lack of posts",-1
#estate asset watch - top money flow stocks Wednesday: share price x volume traded- $AMZN $FB $AAPL $BABA $MSFT $MU $NFLX $AMD $TSLA $NVDA $GOOGL $GOOG $DIS $TMUS $BAC $BA $QCOM $ROKU $CSCO $JPM $CMCSA $AGN $C $ORCL $SQ $V $APC $CRM $PEP $INTC $HD$AVGO $T $BYND $UNH $ABBV $VZ $PG,-1
"""Boring company will transport your car all the way into your garage pending regulator approval. Humans are underrated.""#Tesla $tsla $tslaq",-1
That sucks. Maybe spare parts aren't on the boats this quarter.#WhereAretheParts #TeslaServiceIssues $TSLA,-1
"$tsla  wow. I'd say Tripp is deemed as credible, at least by this former prosecutor from  New York's financial fraud unit.",1
C'mon this is a total exaggeration! We never move them that far!!!!$TSLA $TSLAQ,1
And now the alligator jaws have changed with them favouring $AAPL over $GOOGL - maybe not yet - but soon.,-1
"PT $155:  Morgan Stanley maintains $AAPL as a buy, giving four reasons for expecting stock to climb",0
check your encrypted messages: Exxon is offering to pay us a 50% bonus if we can get $TSLA share price below $180 by  end of month. ,0
"To be perfectly clear...""BUY THE DIP""$AAPL",0
"Meanwhile, cars continue to be different from software in a myriad of ways, operations planning and management is relevant in manufacturing, financial markets want financial results not hype, and $TSLA Jan'19 puts w/ a strike price of $50 continue to sell like hotcakes…",0
Literally every post on your wall is about $TSLA. You must be about to get a margin call. I hope a SoftBank investment gets announced soon ,-1
About that $TSLA Supercharger moat...,1
$TSLA EV sales in China down 45% for November. Also bloomberg reporting Tesla lowering model 3 pricing 20% to spur demand. All very negative impetus for today's trading,0
"$AMZN $FB, $GOOG, $SPY All in zone Timewise for 40 week Cycle Trough, there is Wavelength Variation which must be taken into account, why i had Thursday, the 26th as a bunch of pivots occurred on 26th day of months, 273 days from 12/24 and for SPY 12/26 Low",-1
"RT  $NFLX HFT Algos triggered BUY in SIGMA-X, CROSSFINDER, ATS, LX @ 09:55. P/T 118.00 #Quant $MSFT $TWTR $GOOG $AMZN $FB $TSLA $AAPL $QQQ",0
"Recode Daily: Alphabet's Uber injunction, who wants Soundcloud, eBay's ad moves $AMZN",0
@goldcrazy1948 @DougKass I shorted $AAPL in the 119's. Said it many times on social media.,-1
Even $TSLA Elon Musk selling into the bubble. Aren't they smart? Just follow #smartmoney  $SPY,1
"You have a point, J. Starr. I think it's apart of the Bezos master plan $AMZN",1
"$tsla current cash balance is ~$1.2bn as I peg it, declining rapidly & the moves in last few days (referral benefits, pushing $1k FSDelusions price raise off a week, shutting more stores), aren’t even a one-week band-aid.Tesla chaos will be obvious every day going forward.",-1
"$GOOGL nhod, big bounce, would lock some in",1
#Long $AMZN 1150 Correction/retraction in progress. Prim support (1120-1125) sec support (1090-1103)Nr term obj: 1380Stop Loss: 1063Volatile,-1
Brought up a chart for $AAPL but wrote AARP instead. Must be time for the nursing home. ;-),-1
#estate asset watch- premarket volume leaders this morning - $AMRN $P $NBEV $SIRI $ESV $AMD $CMCSA $FCX $SYMC $MU $GE $TLRY $ABX $CRON $JD $TOT $BABA $AAPL $TEVA $AZRX $JPM $ASTC $ORCL $CGC $XON $PBR $ATVI $GOLD $BP $IQ $PFE $STM $TWTR $BILI $FOXA $FB $RIG $ETN $MT $ABB $DTEA $T,-1
tech angle: trump asked about $AAPL,1
"Weekly newsletter out Sunday morning. In issue #2, we'll cover: #fed, #Yellen, equity markets, #earnings, $GS, $AAPL, $SPX, and more!",-1
He was the problem Incoming #CEO will inspire #NewConfidence!$SPY $QQQ $IWM $JPM $MS $BAC $C $LC $WFC $GS $AMZN $KSS $NFLX $FCX $CHK $MGT,0
And Buffalo $TSLA $SCTY... How about the fraud he is allowing there ? $TSLAQ,1
"For longer term $AAPL holders who want to stay long, but lock-in these levels. Can sell $105 Calls against stock. Oct max cc @karenfinerman",1
$yumc  trying hook or its done looking for scalps  $amzn tired,1
And another one $TSLA,1
" New article fresh off the pressDuring the Q4 2018 Earnings Call, Elon mentioned the word ""recession"" eight times, and this is how I hedged the recession risk in $TSLA",0
$GOOGL printing $$$ @swat_premium Team...more +243% profits printing $$$ congrats Team,1
There are nominally 11 people on Tesla’s board $TSLA,1
"Wow. Another piece of amazing $TSLAQ research on the massive fraud.Reality: Not $TSLA but anonymous Twitter account posts mirrored photo. $TSLAQ: ""SEE??? More evidence of FRAUD""",-1
@traderdrone Not iMas? $AAPL,1
$TSLA really? Soft Bank people?? pfffft  no,0
Was going tweet again another rant how shockingly-inferior $SIRI music selection / #curation is vs it’s partially-owned & much smaller $P but won’t $AAPL $SPOT $AMZN $GOOG $T $SNAP $TMUS @RogerLynch @jimcramer @jonnajarian @BKBrianKelly,0
@Merica72 I've been adding to my position in $NKE since the spring. $NKE and $AAPL top 2 brand names in the world,0
How do you like them $AAPL ?? $GOOG $GOOGL $MSFT,0
"$AAPL That's the handle, so let's see if algo will help with the last hour push.",1
"bot $GOOG 633,45",1
Cut 1/4 of $AAPL here for gains.,0
"Err... if thats real ...hello to you too.... and keep your hands on the wheel, the $TSLA cars aren't 100% self driving yet.yours... would want a dark blue one.",0
Dow Ends Sharply Lower Led by Apple and Goldman as Trade War Fears Grow$DJIA $AAPL $GS,1
"All retail cos share ""Black Friday"" while $AMZN created its own day for its own sales  #PrimeDay2017 $M $WMT $JWN $GPS $TGT $BBY",0
$tsla shorts listen. I need a good re-entry point. Like really good ok? Dont fuck it this time shmucks,-1
"#ThursdayThoughts Text: Hey T, $AAPL is now a trillion dollar company.Me:",0
Decent overlap between shareholders and $tsla owners,0
Fresh all time highs in Microsoft $MSFT,-1
I suppose $AMZN glitching causing this disturbance...,-1
This guy was not in the market today. 105/75 mm Hg #SPY $XLK $XLF $AMZN $FB $GOOGL,1
What about the one giving $1 train rides? $tsla $tslaq,1
@Tweetermeyer In 2014 Volvo sold 10x as many cars as $TSLA & its hot new model has 20% more pre-orders. Is Volvo worth 10x as much = $300B?,-1
$AAPL in consolidation last week above 230. Important range in the green box here. A hold over 238.13 and this wants to rocket. Our leader,-1
"Have to re-post this. Killer conversation w/ Chanos, starting @ 24:30 on $TSLA, Oil E&Ps $CLR, $MNK, crypto, $BABA.",1
@Liquid_f35 @nachoswithsalsa OH AND $AAPL which I sold at a loss when they were slumping.,0
hey on a sidenote whats your plan with $amzn this time!,-1
$MSFT says yes to being $GOOGL bitch. Drops EU complaint.,1
"Apple is a 1 device (pardon, platform) company.  To protect margins (x4-5 to competitors) it will squeeze everyone else. And as a final trick will change contract model (profit vs cash cycle tradeoff). $AAPL",0
.@DiverseSociety @google @JCoCoding @NoSQLDigest This won't get anyone an Eng job at $GOOG. Tossing grants is 2 distract us. #techdiversity,-1
"Notable call buying (>19000 each of the Dec' $200 and $210s) in $AAPL , currently +1.4% at $169.10. E' Nov'2nd  @petenajarian @jonnajarian",0
"$BPMX NYC conference tomorrow, SH news/update on thursday. HUGE volume. YUP, I think i will hold: $VXRT $VNRR $JAGX $ATOS $CFMS $PIR $DRAD $TRVN $SRNE $CMGO $BPTH $VFF $TGODF $HSGX $BLNK $AYTU $AMD $MU $TYHT $ALT $NVAX $SHMP $VYST $STNE $UPZS $AAPL $TLRY $CRON",1
$TSLA every time met with some red bar bodyslam that is much larger than an of the green bar grinders higher,-1
"$AAPL market is tired of China and oil, want to bounce back on support level. AAPL ER is also in mind. It will check 105-18 level next week",0
"Whoa! An analyst that admits to being clueless about the most important bit of data about a company he ""covers?"" Something new??? Adam Jonas, step right up!!! $TSLA $TSLAQ$TSLA $TSLAQ",-1
"INSIDER/@Automotive_News@LebeauCarNews New #TeslaModel3 Owner, Well Known  Vlogger, Parking Lot Bumper Wack!@Tesla Rolling Out In-House #BodyShop'sCar Repaired, Wrapped & Ceramic Coated In < 3 1/2 Days!@ElonMusk!$TSLAVia | @YouTube / Like Tesla",0
TESLA Weekly - $TSLA chart,1
A sample of the 'Line of Resistance and Support' in action today.  The LRS for $AMZN was 975.02 and work on KenChart app continues! $APTY,1
$AAPL then going to strike hard on the takedown and bank,-1
Tomorrow I will set a GTC order to sell half of my $GOOG shares @ $600/share.,0
".@SecretaryRoss: ""I haven't seen anything that Amazon has done, that would qualify remotely for anti-trust consideration."" $AMZN",-1
Shoutout to $TSLA for missing earnings yet still going up 10% after hours @elonmusk,-1
BREAKING: Federal Reserve raises $AMZN price target,0
"From the after hours chart, it appears  $TSLA earnings were not as bad as feared by some...  up $28 from the close as of now",0
The only safe haven is GAAG$GOOG$AAPL$AMZN$GOOGL,0
Apple: Do we have a Daily  Shooting Star on Apple Shares $AAPL #Trading #investing  #aapl,1
"$tsla - stairs up, elevator down. Short. The. Pops.",-1
Read and watch Cramer's capitulation on #Tesla here.$TSLA #TSLA #CNBC,-1
$tsla frgging slow ..I am not touching it,1
"And I'll shut up about $AAPL, that's enough from me.",0
.@JimCramer's take? Don't lose any sleep over $GOOGL,1
"(1 of 2) Top line miss at $AMZN:  43.7b a 22% yoy jump, EPS 1.54 a 19c beat. Op income up 13%, . . .",1
"It's a depressing day when a company announcing ""all our cars have the hardware to drive themselves"" is a disappointment. $TSLA.",1
"This guy is CEO of a $50 BILLION dollar company that implied on Twitter his company was being bought out for $420 a share when it wasn’t even close to true. Bull or bear about the COMPANY, it is fucking CRAZY he’s allowed to still run it!!! $TSLA",-1
$AMZN STC these at $1.04 or a 51% profit in 15 mins times. Great strength almost every single day ;),1
$AAPL If price can’t HOLD current support...look out below! #tradealerts2go.com#TradeIdeas #StocksToBuy #Investing #Stocks,-1
"$AAPL is so bullish, it unbelieveable...let keep it going all week...$AAPL usually do 5% or more in month of April...",-1
$AMZN holding very near that expected upper range of 680 I tweeted about before close.,-1
"Btw, how do you feel about $AMZN? curious...",0
"$BTC Why did #Bitcoin, gold, and silver dip? Simple: the #dollar's strength is the culprit         $SPY $TLT $QQQ $DJIA $DIA $GLD $SLV #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX $MU $NVDA #crypto #blockchain",-1
$AAPL about to hit $1T market cap. Wow,-1
@jameswneal Building a car is just not in $AAPL's wheelhouse and would be a massive distraction. Very unlike the very focused $AAPL we know.,0
"@FTC pickpocket @facebook $5 Billion is the start of 1 nasty trend of govts using its largest companies as funding source for political gain.. Once a main staple of Democratic gamesmanship, now has become a wholly owned Republican ….$AAPL $GOOG $AMZN $TWTR is ""now on the clock""",-1
I guess many others agree with me. Up $15 from the open. $GOOGL.,1
Holding about 600 contracts in $C again on the call side. Building into a $TSLA swing short and I got a few joints in $LNKD,1
Tweets now show up in Google search results on mobile devices $TWTR $GOOG,-1
"#BREAKING: Amazon $AMZN Q3 Revenues beats estimates, $25.36B vs. $24.91B expected #BREAKING",0
Peep the comment section of the article...people are going apeshit. $TSLA #LFG,1
"Great results by Target $TGT & others do not provide us with any useful evidence. The impact of Amazon $AMZN on the sector is still far greater than the impact of any growing fear that a #RecessionIsComing , says @JohnAuthers",0
"Battery Swap is Act 1 in the Aaron Sorkin ""Steve Jobs-ish"" three act screenplay on the downfall of Elon. Solar Roof of course Act 2. Semi-Roadster2 Act 3. All behind scenes look at charades to sell $TSLA stock/debt. Casting calls are out. Great flick!",0
$TSLA BTO Nov 01 2019 330 Put at $7.00,1
"Estimating that GAAP net income should be around -$470mm or -$2.72/share. Would mean EBITDA of 161mm, and my best guess for FCF of 270mm solely due to depletion of inventory. This all depends on the sale of reg credits, which I have in the model at $200mm. $TSLA $TSLAQ",0
$goog shorts must feel better. off the highs. congrats!,1
Notion that iPhone 6 copied a Chinese rival is ludicrous. China seems to be prepping to expel $AAPL from its market.,0
#modelY So they will decide on a factory by Q4 and have production started 'early 2020' $TSLA but it will all be executed 'at the next level'. Got it!,1
"I don't even know how to describe what is going to happen to shorts. It will be like they were erased from reality, yet Tesla continues on & longs all flourish in peace. Maybe we are living in a simulation, one that doesn't have any $tsla shorts. I can finally do back to knitting",-1
That sucks! Feel better. $AAPL huge today!,1
Avoid $FB and $AAPL. Super bullish $GOOGL,1
"$FB and $GOOG have ppl convinced that it is ""ok"" to give them access to their data because of the ""free"" services they provideI believe this dynamic will change as ppl realize that privacy and data are important and valuable in the digital economy",1
Speaking of $AAPL the 50/100-day confluence is $172.22-48; that's the zone to watch into this pop.,1
"$AMZN active, relative volume: 5.19, 1H, 11:00 AM, #nasdaq $NDX $SPY",0
"I see ""everything"" is going the way of ""literally"". $TSLA",-1
"$AAPL why the panic exactly ? Everyone one waiting for new iphone. Q1 2018 will crush, same old pattern. Dont listen to #fakeaaplnews",1
$IPI We offer long term swings as well. Not just #daytrading Called at $2.91 Let us help you make #money today. $MTBC $TVIA $DRYS $FB $SYX,0
$uvxy $spy $qqq $tsla $f $ge $amd $nvda $sqqq our premium members got the real time alerts today! Insane profits!,-1
"I agree, I've argued that previously.  I'm implying there is an interval step between accepting the deposit and assigning the VIN# that $TSLA would exploit for obvious exploitation reasons, because, Tesla.",-1
$SPY $NFLX $DIS $FB $AMZN $GOOG $AAPL $TWTR,-1
130.20s possible for gap close! $AAPL,-1
Meh I think it's a pretty good time to get short $aapl but that could be the contrarian in me.,1
"9 users on Vetr are bearish on Apple Inc., indicating a SELL Rating (2.5 stars) for $AAPL",1
"Scalps and a swing trade: $UGAZ, $OLED, $MOMO, $LULU, $EXTR, $ESPR (see charts) Open; $AMZN, $HIMX, $CYBR, $AAPL",0
$CAT $AKS $STX $PFE $SNE $PG $AAPL $TSLA $MET $SQ $YUM $CBS $ATVI $TM,0
out $AAPL 1.60,0
"TSLA Gapped up +4.43 $TSLA Last Price 279.40 Day High 280.68 Day Low 271.00 Change +9.18 Volume 6,080,469 Toda",-1
$TSLA perma-bears seem to gravitate toward unsolvable mysteries...,-1
interesting that $Crm u think would out bid $MSFT 4 $LNKD just 2get acquired by $MSFT  OH GOODNESS that be a story!,1
$TSLA and AMZN on radar for some digestion.,-1
Smart move by $AMZN Yes or No?,-1
5 weeks ago I predicted that I would see the first #Tesla #Model3 in #SanDiego at the busy intersection of La Jolla Scenic and Nautilus. This morning I saw the Model 3  #ElonMusk $TSLA #CNBC #Model3,-1
China confirms phone calls with Trump‘s administration:/,0
"1/ China leases land for 50 years. Indicated price is total of lease payments over 50 years, so at best $TSLA paid $2.5M cash right. There is no bank financing of any kind, and according to Chinese bank rules, leased land collateral value is very low. $TSLAQ",0
"$AAPL If you are a market bull, you want to see a beat here.",1
$TSLA the dip is fine. More shares in concentrated hands is always good for the next leg up. Added yesterday and will add again w/ weakness,-1
".@karaswisher joins us this morning, we're talking:           **Donald Trump, Paul Ryan meet up           ** $AMZN to take $M's top spot?",-1
"Taking this $AAPL short, ascending wedge + bearish divergence look clean to me",1
I believe Tesla agreed to plant 3x the amount of trees they are cutting down. I dunno guys. $tsla keeps going up and the arguments against it are getting worse. I’m glad I closed my short position (for now),-1
$AMZN thats new ,-1
Tesla $TSLA event already 1 hour late. Come on Elon.,0
$TSLA $100 by year end. That's like saying oil will be $80 again. The shorts can pay up. We'd all welcome it.,1
"I'm happy to see referral program $$ being used to reduce the cost of the 3, instead. It's the right move, it was time. twitter.com/timkhiggins/st…",1
via jimcramer: Stewart is hundo p right on Musk and TSLA $tsla,1
$AAPL Removed from Focus Buy list at Citgroup. Sell rallies on over-owned favorite,1
"$GOOG $AYX     Top Stock Picks for Week of October 21, 2019",0
$aapl is reinventing the watch. Watches are dumb and stupid. All they do is tell time and stay the same look. $aapl watch you can mix up,0
"Amazon Is Getting Closer to Its Own Delivery Service @themotleyfool #stocks $AMZN, $UPS, $FDX",-1
@ThePatrickBateman1 @nobodyWins @Climber even fanboys base will have turn in resentment toward $TSLA out feeling of betrayal!,-1
I have to assume that Ross said some really stupid shit about shorting stock. This is the pain of being blocked. $TSLA,-1
$AMZN I have a road map just for events like this Let’s take a look at it and start there>>,-1
“Early adopter” of “Mass Market” car from 15 year old auto OEM$TSLA,0
"Ad blockers are breaking the internet, study finds $GOOG $FB $MSFT $YHOO $TWTR - Telegraph",1
"$MSFT : BTC 11/13 50 Calls, STC Dec 50 Calls, and added a Nov/Dec 55 Call calendar for 35 cents (basis 73 cents)",0
$TSLA above 224 231 233 target #tradeideas #stocks #investing #investing,-1
$MGTI .80 and Hold$BTC waiting$ether $xlm $xrp $GSAT REDUCE OR Hold$FMCC 1.66 H$relx 21.81 H$amzn 1759.55 H$gbtc 10.90  H$amd 16.68 $nvda 263.80 $vmsi .035$TSLA sold 355 took profit$btsc sold $btcs sold $ostk sold,0
2 week/3.5 week swing trade after this tweet$TSLA: +13% +5%$PANW: +5% +8%$ETSY: +6% +7%$HUBS: +3% +2%$LHCG:  +1% +4%This beauty:$ENPH: +8%  +47%Exit?$PRFT: +2% -1%$BA: +8% -3%No drawdown below -3%. Synthetics: long Calls/short PutsMarket hedge: long QQQ Puts,1
"And just like that, all of today's gains in the markets will disappear in AH's. #FAANG, $AAPL, $TSLA, $NFLX, $FB, $NVDA, $AMZN, $GOOG, $QQQ",1
Autos have revved up since the election $GM $TM $F $TSLA,0
#TheStrat @RobInTheBlack $AMZNThe 2 bar rev strat on 3m triggers the 2-1-2 up on the teners and it goes for the rev strat on the 30´s,0
@alamarashi its $aapl and I doubt nobody needs it. People want it already. Price point at $349 is a good one and $399.Dumb watches cost more,0
$20m from him & $20 to $TSLA,-1
How would buying $mxwl have anything to do with near term BK potential?  $tsla,0
"As per fraud boy @elonmusk in M3 reveal, this review would and should apply to $35K model 3 without any options $TSLA",0
"Today's Top 5 Technically Ranked Large Caps: $NVDA, $JD, $BCR, $TSLA, $LRCX  #sccrankings #stockcharts Vía stockchartscom",0
"Keep focus on risk management, don’t allow this bull market to get ahead of your risk profile.Stay long w/ appropriate size. When we gap up, take profits, scale, roll, & ride! Add relative strength. Great leaders lately..$AAPL $GOOGL $TSLA $SPX $BABA $GS $MSFT $SHOP $NVDA",1
lol!!!  Market weakness not helping!!  Surprising but bad data after $AAPL beat subduing!!,1
$TSLA RS threatening new cycle low $tesla,-1
RT @MrMarkette Why would the indices care about $AAPL?,-1
$TSLA $TSLAQ  Sep30$240.87(-0.5%) $236.11‒$243.98 x̄=$240.32Volume:  27/100σ: 54.3 (+1.0)  63/100⸻Calls⸻Exposure:  8.68B(+1.3%)Value≈  749M(-3.2%)Inflows≈$4.45M⸻Puts⸻Exposure:  17.9B(+2.2%)Value≈  1.19B(+1.2%)Inflows≈$9.56M,1
"For $aapl to truly be viewed as services, they need to embrace then keep adjusting iMessage (cross-platform!) for it",1
Google: moat and risks   $GOOG,1
"$AAPL, $AAPL Credit Suisse Reiterates Outperform, Raises Price Target On Apple On Larger Base, Longer Cycle -",0
"$TSLA Really if you want to see the whole picture and why things don't work.  Look at existing car companies, their financing of dealerships, and how dealerships handle EV. This is an environment with max new car incentives in place and the maxima of the cycle behind us.",0
$GOOGL $825 wow,1
$AMZN is doing better in market that matters #india,0
"The Model 3 May Be A Mess, But Don't Short Tesla Yet $TSLA",0
That sell off last week on $AMZN dropping grocery delivery fee news was silly. Could have been good add opportunity but I didn't take it.,-1
This is a great way to measure the extent to which $tsla stiffed their customers! TY! I was more speaking to determining whether or not they ALSO benefitted by continuing to borrow against cars that were sold.,1
"Despite the end of the fucking world, $FB under 100 and $GOOGL under 700 LEAPS look interesting...",1
"lol Musk tells employees $TSLA M3 will be in full production by end of 2017, must be running gag in the office",0
Apple no longer makes hit products... $AAPL #NarrativeViolation,1
"$TSLA confirms it'll use $NVDA parts, marking a small but significant boost for the chipmaker says our #semi analyst",-1
"Yes, and #Tesla will buy their factories at less than 10 cents on the dollar, copy/paste Grohmann machines for less than $5B in total CapEx, and quickly ramp to millions of units per year by 4Q20, way before even Bulls expect.$TSLA #NotSellingAShareBefore2500",-1
"My view : $SPY $SPX Bulls have forgotten about impeachment , DOJ investigations on big tech companies $AAPL $GOOGL , Whistleblower, No China deal, and no future positive catalyst. Market falls lower before we see ATHs. ",-1
$AMZN $FB $TSLA $PCLN buy buy buy ; so what if retail sales suck ... $QQQ  pump it up,1
"How do you know you're in a bull market? When all boats are being lifted. This is a 1-year chart of Heico, Micron and Apple. 3 different businesses. 3 great stocks this year. $MU $HEI $AAPL",1
$TSLA if this can miraculously retake 246.50 then maybe its going to rip regardless #stockmarket #invest #trade,1
Mega cap $AMZN sulking while the small caps $IWM $TNA finally get to the party,1
Only the one that is luckily employed & isn't looking for a job can be so out of touch w realityDid you see lines for $AMZN warehouse jobs?,1
"""Apple is reworking Maps to be less utterly dire"" (I know it's Monday, but we already have the 'Can $AAPL survive this?' Award of the Week.)",-1
"Recalling @GuyKawasaki wisdom of nearly 30 years ago - at $AAPL when things are bad, they're never as bad as we think, and vice versa.",0
"Structurally unprofitable companies are WORTHLESS.Period.You can crow about 'big sales' all you want, but this company has $14 billion in junk-rated debt and is NEVER going to turn a profit. *The dye is cast.Hope this helps!$tsla $tslaq",-1
$AAPL 126.85 - Bumps PT to $145 (from $135) - Reiterates Buy-rating -Argus,1
Backing up Reveal's expose on Tesla's lack of concern about employee safety.  Here's a clip from @CNBC about $TSLA workers passing out on the Assembly Line last year:,-1
$TWTR $FB $TSLA all up on NO news. Momentum stocks to take eventual hit? $VIX showing downside for stocks ahead of weekend ^TW,1
$AMZN gonna be green today,1
Did $AMZN announce a new CFO? ,-1
"Watching explanations of $AAPL run.I disagree with all of them.We are in a market in which many investors (quants and others) products and strategies worship at the altar of price momentum.This means... they ""buy high and sell low (as they did in Nov-Dec). @cnbcfastmoney",1
SILVER ratio is suspenseful. a sudden event would precipitate the launch. $AMZN buying silver mines?  $SLV,0
"$TSLA may close above this but we have a lower low at $219.50.  That said, the important number is the close.",1
"Nah. $tsla probably filed 2 months ago but the courts are the problem, slow to accept the paper work. Just like dmv",0
Bought some $AMZN here at 385,0
"Thinking kind thoughts (really) about the $TSLA true believer who insisted that #Musk's next promise will be the one that takes. I blocked him after a while as it got boring. Not going to unblock him now, that would be rude. $SPX $NDX $IWM",1
"$IPI Short Sales Updated Sunday, February 7, 2016 9:59:22 PM $TLT $GDX $CSCO $AMZN",-1
"$AMZN looks ready for a run to $1,000 again",0
"If $TSLA holds $342 this morning, shorts are in deep water with no lifeboat.Timing with Martin Tripp tweets is just too odd...@KenCuccinelli once told me that there is no such thing as coincidences, and I think he was right.",-1
Emerging Markets $EEM Finally on a Daily Sell Signal Until Its Not ! $BABA $AAPL $SPX $NDX $RUT $SPY $QQQ $IWM,0
$FB $AMZN $GOOG / $GOOGL and $NFLX enjoy the ride folks! Why look for reasons when there are no reasons? $QQQ $SPY #stockmarket #stocks $DIA,1
$NFLX Apple’s Netflix rival might be unveiled later this year alongside iPhone 7 $AAPL - BGR,1
.@clusterstock Its stock price going up and up and up? Saved you a click. $AMZN,0
Typical $tsla trading day low voluand easily manipulated up 92 basis points just because the stock is close to an option strike price )pin) $tslaq,1
$AAPL a break of current low $108.52 will break $108 today in coming hours.,0
Walmart's new $3 billion weapon could pose a huge threat to Amazon  $WMT  $AMZN,1
"$TSLA Fair value is whatever the market pays. To predict what a stock will do is great investment, what you said is just wishful thinking. Tesla should be fined for polluting wall street by smoking shorts for 5 years straight. You are wrong for years now, Tesla stronger then ever",-1
Great day in the #StockMarket - Went red on $AAPL just wouldn’t bounce off that marked level.Couple minutes later $BABA setup perfect off a marked level for a nice green day!Thanks @trickmitch1 for teaching this system. #TrickTrades ftw - 1 TRADE AWAY,1
"Some numbers.For Q2, my S/X production estimate based on METI Li-ion production data came out to be 14,769, vs. 14,517 reported. For Q3, 22,650 est. vs. 16,318 reported.#StealthRecall #ProjectZeus #ProjectThor #ProjectIndra #ProjectRaijin$TSLA $TSLAQ #Tesla #CYAZ #テスラ",-1
"Somebody has a positive outlook, over 1,154,000 shares of Twitter $TWTR purchased from 1:10pm-1:35pm  $FB $AMZN $GOOG $NFLX $AAPL",1
I believe he sold the rest of his holdings last year around $100 $NFLX and he also sold his $AAPL just under $100,-1
@BBCWorld @deepikapadukone @iHrithik @ActuallyNPH @POTUS @ConanOBrien @sachin_rt @PMOIndia @imVkohli @akshaykumar @NASA @espn @KevinHart4real I want to know your opinion on @WhoTrades about forecast by Mark Holder about $TSLA,1
In case you haven't noticed what's good for Apple  $AAPL  is good for the market,-1
Broker : margin callMe:  $TVIX $AAPL $OPK $HX $QD $SOGO $AMZN $NFLX $FB $C $GS $JPM $intc $QCOM $IQ,0
@CHPYXO - Hacked@armyofplanters - Susp@elonpromised - J&B@BossHoggHazzard - Susp@TruthDissemina1 - J&B@URPaul - J&BSuppressing those who try to expose the truth simply draws more attention.h/t @ravenvanderrave$TSLA $TSLAQ,0
$TSLA #Model3 car looks sweet and stock is blowing up $245 +6%,-1
Looks like the suppression algo's r in full swing today. Some hedge fund somewhere wants $AAPL right where it is!,1
Oh and I actually lost more in $VRX as posted but $MSB and $CLF both return 700%+ and $Googl paying me 7figs with SS posted pays me plenty,-1
$SURG  whispers of press pending.. BIG BIG BOARD MEETING MONDAY  @surgeholdings #MONEYGANG #TEAMBILLIONAIRE #TEAMFAM $TSLA $AAPL $FB #FOREX #BTC #HEDGEFUND @papaspoppinpeny @frontpagestocks #Pennystocks #CBD @smallcapbulls @ladiesofpstocks @DaPennystockDon @IrunPennystocks,1
"@CNBCFastMoney Stiffl guy on $TSLA...""we can debate GAAP vs non-GAAP"".  Debate?   They are capitalizing compensation exp via options.",0
